@relation afterProcGTZAN-weka.filters.unsupervised.attribute.NumericToNominal-R23

@attribute RMS_Energy numeric
@attribute Roll_Off_85 numeric
@attribute Roll_Off_90 numeric
@attribute MFCC_1 numeric
@attribute MFCC_2 numeric
@attribute MFCC_3 numeric
@attribute MFCC_4 numeric
@attribute MFCC_5 numeric
@attribute MFCC_6 numeric
@attribute MFCC_7 numeric
@attribute MFCC_8 numeric
@attribute MFCC_9 numeric
@attribute MFCC_10 numeric
@attribute MFCC_11 numeric
@attribute MFCC_12 numeric
@attribute MFCC_13 numeric
@attribute Zero_Crossing_Rate numeric
@attribute Spectral_Flatness numeric
@attribute Spectral_Kurtosis numeric
@attribute Spectral_Brightness numeric
@attribute Spectral_Irregularity numeric
@attribute Spectral_Centroid numeric
@attribute Class {0,1}

@data
0.097674,0.092458,0.105061,0.849618,0.41065,0.455712,0.531993,0.640083,0.520724,0.555314,0.632106,0.541838,0.445152,0.5005,0.532596,0.442048,0.136836,0.019635,0.924646,0.077949,0.525022,0.041662,1
0.068301,0.092382,0.117019,0.793674,0.453847,0.407504,0.566116,0.6475,0.611471,0.592114,0.631092,0.596922,0.515505,0.492247,0.500341,0.503659,0.116599,0.059817,0.759304,0.080435,0.471955,0.046889,1
0.051266,0.113853,0.170565,0.733181,0.422562,0.404792,0.521886,0.642118,0.659393,0.525494,0.573222,0.588865,0.557088,0.571053,0.518348,0.617588,0.110657,0.093708,0.586577,0.116649,0.518897,0.07277,1
0.04527,0.115152,0.155449,0.718516,0.439206,0.377053,0.609596,0.629656,0.575015,0.598389,0.585239,0.58801,0.574323,0.521755,0.517631,0.621385,0.116042,0.1079,0.537722,0.123343,0.443529,0.074223,1
0.037673,0.124704,0.157705,0.704917,0.479834,0.35326,0.621115,0.613869,0.527573,0.62915,0.59975,0.540949,0.525865,0.517906,0.537432,0.587727,0.086335,0.140593,0.483956,0.126051,0.498466,0.081142,1
0.039077,0.112325,0.170565,0.705239,0.523202,0.317998,0.581546,0.573199,0.508561,0.581461,0.516657,0.506425,0.528821,0.552219,0.572733,0.585787,0.035834,0.185024,0.441374,0.108587,0.446027,0.080553,1
0.081867,0.066937,0.093405,0.81395,0.517611,0.386784,0.658896,0.596717,0.507757,0.529136,0.336614,0.375147,0.479351,0.505227,0.616016,0.583757,0.129224,0.060797,0.842028,0.060213,0.495503,0.037356,1
0.060735,0.084817,0.117244,0.766195,0.555286,0.373102,0.593769,0.635792,0.443096,0.476803,0.485335,0.468558,0.534542,0.507169,0.543223,0.600394,0.117898,0.098028,0.65102,0.073686,0.367324,0.054692,1
0.135667,0.183388,0.240505,0.632402,0.461493,0.290203,0.363161,0.564627,0.318485,0.347136,0.484475,0.666923,0.767207,0.527747,0.505465,0.599602,0.157445,0.124485,0.373699,0.16217,0.433406,0.143437,1
0.169577,0.122794,0.18162,0.662061,0.435275,0.329439,0.440656,0.513849,0.233182,0.311507,0.386998,0.487607,0.722182,0.658876,0.647139,0.457773,0.201634,0.06494,0.551268,0.126582,0.788978,0.100531,1
0.142046,0.151295,0.189892,0.680961,0.397005,0.4249,0.50197,0.538224,0.323652,0.328291,0.4699,0.420696,0.453538,0.475497,0.369154,0.293138,0.195136,0.06456,0.493075,0.208256,0.735468,0.108912,1
0.112587,0.138229,0.17049,0.735247,0.391482,0.445294,0.502947,0.669771,0.476758,0.408367,0.424815,0.352218,0.501477,0.484268,0.38064,0.320994,0.198849,0.043472,0.582997,0.141512,0.453388,0.085083,1
0.157792,0.139222,0.18523,0.736101,0.39724,0.508906,0.545678,0.692363,0.393564,0.528004,0.347771,0.434428,0.372016,0.498489,0.566234,0.49583,0.197735,0.048732,0.547571,0.186092,0.527787,0.087798,1
0.215621,0.138152,0.18899,0.69475,0.431941,0.414656,0.486767,0.638583,0.324361,0.438465,0.196748,0.372708,0.347207,0.554159,0.669178,0.553332,0.175084,0.027137,0.474992,0.161285,0.626194,0.092362,1
0.194558,0.124627,0.17064,0.730949,0.408354,0.458883,0.50314,0.670433,0.374322,0.413546,0.305795,0.41707,0.40278,0.538873,0.72017,0.574561,0.168585,0.050835,0.616825,0.150036,0.706489,0.079753,1
0.151577,0.113089,0.141912,0.771566,0.397143,0.455826,0.526693,0.681872,0.436121,0.489022,0.433508,0.523664,0.394056,0.52462,0.66261,0.565161,0.146305,0.018882,0.699001,0.120113,0.5337,0.056468,1
0.133781,0.098342,0.116492,0.827599,0.397285,0.514169,0.549557,0.677349,0.487202,0.537092,0.468281,0.599882,0.559245,0.550115,0.584495,0.462465,0.14055,0.011512,0.872583,0.091035,0.4174,0.037752,1
0.096963,0.104302,0.129127,0.791068,0.417432,0.439095,0.583136,0.661603,0.586229,0.610206,0.557491,0.570694,0.528401,0.530241,0.53506,0.4694,0.144634,0.041055,0.789134,0.099045,0.421929,0.048231,1
0.060228,0.104378,0.143115,0.750908,0.447511,0.447057,0.628984,0.624802,0.58673,0.584928,0.552694,0.613737,0.56119,0.484374,0.516455,0.535862,0.120126,0.072328,0.662265,0.10382,0.431605,0.055038,1
0.076357,0.10285,0.125667,0.812025,0.392644,0.443127,0.62084,0.631514,0.563068,0.5422,0.515209,0.546611,0.503109,0.49956,0.495015,0.45898,0.117156,0.055724,0.816392,0.0975,0.455616,0.050673,1
0.110487,0.091312,0.11747,0.829511,0.412029,0.46006,0.619479,0.625896,0.530486,0.5261,0.529502,0.542437,0.497637,0.52485,0.485087,0.401904,0.127367,0.027319,0.890452,0.083055,0.519695,0.041282,1
0.126526,0.104378,0.128224,0.761121,0.443512,0.452054,0.599968,0.646576,0.533338,0.439798,0.589135,0.592686,0.397286,0.432352,0.435764,0.189811,0.133866,0.029904,0.744997,0.121477,0.418537,0.051384,1
0.120949,0.113089,0.123186,0.825513,0.383555,0.494525,0.568015,0.676827,0.47915,0.483505,0.569567,0.563008,0.440474,0.441305,0.434599,0.352548,0.136651,0.023355,0.85131,0.113006,0.476879,0.05153,1
0.102887,0.09498,0.118824,0.768194,0.467261,0.444701,0.561055,0.69485,0.442712,0.50037,0.535072,0.379599,0.312226,0.322882,0.414167,0.455564,0.141292,0.038007,0.736326,0.089617,0.504501,0.054298,1
0.102626,0.092458,0.111755,0.8442,0.419837,0.500142,0.570195,0.606404,0.464337,0.489815,0.593528,0.476566,0.316648,0.315823,0.379272,0.380558,0.144077,0.021755,0.986541,0.07908,0.464522,0.035322,1
0.085899,0.084511,0.114988,0.794969,0.506566,0.45588,0.604715,0.617867,0.518793,0.528543,0.569498,0.492222,0.364685,0.332936,0.311173,0.399634,0.116413,0.052498,0.812953,0.069143,0.488788,0.038172,1
0.111919,0.265301,0.316688,0.559071,0.391036,0.385284,0.465513,0.614453,0.371595,0.497749,0.346602,0.460359,0.494924,0.438141,0.363959,0.380037,0.295581,0.22903,0.260035,0.347141,0.449209,0.211121,1
0.116055,0.243066,0.301346,0.568093,0.394334,0.384125,0.491405,0.614271,0.407145,0.485137,0.34486,0.467894,0.465315,0.414723,0.389891,0.42092,0.293539,0.229215,0.27742,0.329532,0.525344,0.200726,1
0.127162,0.239856,0.290366,0.580603,0.400242,0.37632,0.448426,0.60417,0.392765,0.498125,0.310224,0.462632,0.474771,0.434582,0.44517,0.444883,0.286112,0.198543,0.283579,0.31082,0.48143,0.192251,1
0.135487,0.262627,0.320899,0.565269,0.41888,0.371877,0.465054,0.623636,0.382115,0.483271,0.364002,0.478604,0.476233,0.411485,0.354161,0.385804,0.292425,0.246561,0.263702,0.317527,0.456134,0.206209,1
0.156872,0.258195,0.309468,0.56297,0.370842,0.283498,0.397591,0.670006,0.413387,0.486346,0.372625,0.481842,0.488867,0.465411,0.395248,0.390789,0.288154,0.217713,0.28405,0.296221,0.555562,0.212318,1
0.147976,0.241614,0.285403,0.596612,0.413263,0.372334,0.411462,0.607631,0.3825,0.491226,0.363014,0.452862,0.442171,0.413884,0.377105,0.381611,0.273858,0.203872,0.299814,0.286014,0.460185,0.184443,1
0.111334,0.280202,0.325713,0.554132,0.4136,0.360758,0.437129,0.635664,0.363509,0.520212,0.391536,0.47414,0.446742,0.454257,0.394121,0.396326,0.28147,0.234302,0.246628,0.338887,0.468458,0.215719,1
0.112862,0.242607,0.300519,0.578727,0.389539,0.357439,0.441565,0.579529,0.330841,0.492757,0.384676,0.527932,0.464895,0.39557,0.361405,0.450169,0.284255,0.205466,0.278312,0.316508,0.429882,0.197647,1
0.120049,0.238863,0.287283,0.593141,0.39242,0.351106,0.460318,0.643021,0.41662,0.497477,0.37834,0.478339,0.437682,0.430452,0.339694,0.435099,0.272187,0.206182,0.295286,0.291541,0.466056,0.188953,1
0.152814,0.24276,0.294427,0.586029,0.394157,0.346069,0.440949,0.657515,0.373502,0.470986,0.323961,0.464594,0.422115,0.418833,0.388187,0.467125,0.277943,0.204509,0.286356,0.293698,0.416396,0.192846,1
0.153528,0.235883,0.28796,0.585741,0.380333,0.305292,0.380748,0.632117,0.393857,0.47803,0.39636,0.541463,0.442811,0.343606,0.321642,0.421306,0.286112,0.195088,0.31732,0.259845,0.45899,0.195759,1
0.119213,0.23787,0.29187,0.585981,0.405927,0.359872,0.461073,0.601678,0.377046,0.495649,0.353764,0.490605,0.475631,0.452384,0.402325,0.448371,0.27163,0.212796,0.290685,0.296454,0.473271,0.191043,1
0.115501,0.24979,0.291269,0.579708,0.403374,0.376325,0.444212,0.613465,0.357226,0.503079,0.3746,0.457893,0.439568,0.427188,0.337506,0.373489,0.266246,0.20815,0.277857,0.310624,0.466375,0.192805,1
0.110829,0.245969,0.300293,0.581715,0.392059,0.357376,0.469933,0.614571,0.363734,0.480699,0.379315,0.479003,0.455306,0.424056,0.363151,0.475668,0.269031,0.223181,0.287624,0.306115,0.464668,0.196303,1
0.119284,0.241079,0.292096,0.590465,0.408189,0.363488,0.439538,0.616058,0.38263,0.48019,0.359485,0.472349,0.474007,0.418504,0.376089,0.493657,0.273487,0.201925,0.285213,0.290546,0.416747,0.187585,1
0.154135,0.232292,0.288185,0.600023,0.399875,0.348908,0.443107,0.644832,0.381901,0.483709,0.368555,0.45756,0.440896,0.390088,0.376035,0.438538,0.288711,0.205671,0.308339,0.276657,0.452906,0.183029,1
0.160551,0.231604,0.281567,0.584767,0.375723,0.318823,0.385113,0.605774,0.381604,0.493959,0.41626,0.571793,0.455993,0.33922,0.306299,0.405373,0.29391,0.188807,0.322568,0.266328,0.567927,0.198303,1
0.137529,0.225338,0.261412,0.61497,0.398699,0.370607,0.392572,0.573086,0.361365,0.514747,0.373909,0.481028,0.450368,0.386007,0.367165,0.36557,0.269402,0.176744,0.330609,0.268772,0.469544,0.1709,1
0.156136,0.240926,0.282169,0.584763,0.382908,0.327486,0.417521,0.588034,0.392356,0.510822,0.341242,0.399868,0.445353,0.496312,0.442112,0.432701,0.267174,0.198404,0.286219,0.31183,0.519685,0.196576,1
0.228358,0.223657,0.258479,0.59953,0.333363,0.289362,0.457423,0.609504,0.380844,0.467349,0.513001,0.456205,0.351661,0.337496,0.478466,0.486933,0.301337,0.17608,0.351147,0.355039,0.394587,0.192232,1
0.243851,0.20891,0.249981,0.61479,0.319315,0.278681,0.443694,0.615678,0.424019,0.524544,0.457622,0.447122,0.358946,0.369383,0.482854,0.49743,0.297623,0.163263,0.372857,0.312301,0.435685,0.18394,1
0.220406,0.212348,0.262992,0.61882,0.349228,0.322378,0.404643,0.598191,0.395698,0.547824,0.322533,0.40864,0.424808,0.457138,0.497263,0.481175,0.283513,0.161832,0.343755,0.28802,0.470133,0.178446,1
0.22231,0.213647,0.261187,0.617047,0.335462,0.319648,0.384536,0.578381,0.416372,0.56378,0.364776,0.391365,0.413673,0.476999,0.420962,0.429249,0.282399,0.159463,0.353843,0.288967,0.501629,0.17934,1
0.193604,0.214335,0.260209,0.613371,0.338954,0.296921,0.419569,0.580221,0.384868,0.512929,0.381532,0.438602,0.459584,0.483092,0.420177,0.523022,0.269773,0.178856,0.347169,0.283671,0.470123,0.184659,1
0.178222,0.268816,0.348274,0.573641,0.405865,0.284311,0.47385,0.581639,0.447685,0.557529,0.35455,0.388413,0.471784,0.445451,0.421131,0.446677,0.273858,0.296591,0.249693,0.322483,0.429241,0.224605,1
0.220658,0.230916,0.279762,0.591528,0.362724,0.312507,0.420377,0.578329,0.423378,0.567079,0.377467,0.413172,0.456382,0.490706,0.473858,0.478148,0.282956,0.185086,0.303879,0.310552,0.46992,0.192716,1
0.242712,0.225338,0.272994,0.596301,0.344385,0.318649,0.417277,0.593954,0.436174,0.529588,0.35053,0.393271,0.439366,0.468456,0.492518,0.514029,0.286112,0.162228,0.316357,0.30728,0.478296,0.190074,1
0.207674,0.215328,0.258555,0.614878,0.356813,0.354787,0.439278,0.581917,0.421642,0.515074,0.344802,0.403989,0.464783,0.467666,0.42188,0.400024,0.269216,0.17131,0.343039,0.295207,0.454887,0.179703,1
0.18563,0.217162,0.268707,0.613139,0.360605,0.317269,0.438474,0.600222,0.420996,0.561308,0.369704,0.427177,0.420757,0.428121,0.453667,0.539182,0.268474,0.188674,0.330913,0.287263,0.507082,0.183125,1
0.186752,0.231451,0.274949,0.595572,0.359041,0.332072,0.417491,0.588655,0.427255,0.520416,0.33454,0.41311,0.431147,0.455436,0.431234,0.415178,0.289825,0.173469,0.307946,0.304221,0.4131,0.190125,1
0.179959,0.24788,0.3118,0.580405,0.390499,0.296799,0.460615,0.595007,0.448615,0.532472,0.337115,0.381718,0.458792,0.459827,0.405827,0.449992,0.293539,0.246979,0.275621,0.310464,0.472331,0.210876,1
0.213733,0.224727,0.279687,0.595171,0.37448,0.309259,0.420685,0.555379,0.40812,0.567429,0.361961,0.399973,0.441998,0.440504,0.442848,0.505178,0.277386,0.182954,0.304442,0.299651,0.496884,0.192298,1
0.201917,0.264461,0.340678,0.572814,0.398153,0.281475,0.469033,0.583886,0.432673,0.530917,0.35193,0.363465,0.434416,0.48476,0.476667,0.49057,0.272001,0.297025,0.251627,0.323763,0.436949,0.225185,1
0.179379,0.268052,0.328721,0.565308,0.391093,0.305602,0.449918,0.570287,0.438192,0.563089,0.371851,0.41412,0.476472,0.505889,0.48183,0.471782,0.279057,0.262592,0.253214,0.343692,0.415283,0.224048,1
0.184914,0.221518,0.276002,0.615893,0.392736,0.323658,0.43234,0.60517,0.405987,0.527362,0.370825,0.398101,0.371562,0.46327,0.458899,0.482412,0.268474,0.189669,0.320017,0.277306,0.415668,0.177384,1
0.196804,0.221594,0.279988,0.607554,0.385541,0.30688,0.439122,0.562886,0.427128,0.572965,0.350876,0.402682,0.419984,0.462029,0.446873,0.538536,0.270702,0.187394,0.320042,0.285864,0.480202,0.186333,1
0.195891,0.257584,0.320674,0.579926,0.398449,0.321369,0.462795,0.583486,0.417039,0.513407,0.37475,0.382305,0.451118,0.451348,0.478159,0.472611,0.282027,0.263454,0.267563,0.327097,0.492269,0.211657,1
0.198594,0.238252,0.293224,0.588831,0.359373,0.307785,0.436451,0.594409,0.424321,0.530766,0.415624,0.507394,0.511014,0.482895,0.435574,0.438323,0.319346,0.22968,0.302715,0.311235,0.448423,0.208916,1
0.205934,0.240544,0.290517,0.579315,0.352266,0.328454,0.422801,0.586707,0.427752,0.572685,0.38403,0.47258,0.495683,0.455393,0.441022,0.438322,0.334942,0.19715,0.296927,0.331919,0.527435,0.209541,1
0.177365,0.235654,0.292472,0.599372,0.396306,0.336002,0.46798,0.611191,0.424672,0.510187,0.367653,0.431416,0.488366,0.471807,0.442647,0.400041,0.286669,0.230646,0.302595,0.29687,0.466281,0.193692,1
0.169877,0.227478,0.279386,0.599398,0.36817,0.321297,0.467056,0.57315,0.385036,0.488935,0.391449,0.468224,0.516849,0.503426,0.490285,0.49925,0.275343,0.212482,0.315187,0.307401,0.397866,0.191952,1
0.179135,0.257584,0.320373,0.574118,0.391219,0.312756,0.493224,0.601459,0.431894,0.513637,0.411204,0.470594,0.464045,0.441362,0.460442,0.548623,0.295395,0.272379,0.263738,0.320643,0.391265,0.217249,1
0.173528,0.231451,0.287057,0.596503,0.380995,0.322983,0.496893,0.599868,0.438247,0.538986,0.366897,0.442649,0.477982,0.464435,0.477253,0.463777,0.294096,0.218246,0.303322,0.306756,0.440605,0.199518,1
0.192161,0.25384,0.311424,0.576689,0.386483,0.291847,0.484068,0.563073,0.383047,0.43017,0.472891,0.548363,0.518979,0.416485,0.466788,0.516056,0.29521,0.24712,0.277802,0.354409,0.444219,0.215627,1
0.203243,0.23466,0.282244,0.59104,0.355076,0.319148,0.489739,0.612075,0.413506,0.492711,0.423806,0.523554,0.508442,0.451081,0.456796,0.488309,0.304122,0.209531,0.308995,0.331539,0.423453,0.2024,1
0.198986,0.256208,0.319245,0.579136,0.391045,0.325954,0.482549,0.606995,0.400891,0.484788,0.395396,0.469588,0.487853,0.438651,0.485908,0.532559,0.292796,0.260274,0.274622,0.339861,0.453291,0.213325,1
0.212545,0.25789,0.314582,0.563314,0.357837,0.30108,0.517439,0.610476,0.373771,0.434866,0.444522,0.488616,0.43258,0.381067,0.449845,0.555285,0.282956,0.249294,0.277717,0.386811,0.639284,0.225245,1
0.201968,0.257737,0.326013,0.555869,0.366353,0.295912,0.533507,0.588894,0.361717,0.43666,0.419206,0.509058,0.441845,0.413735,0.4961,0.573352,0.282213,0.255616,0.261414,0.39471,0.577676,0.229154,1
0.19864,0.241155,0.298864,0.579297,0.366881,0.327634,0.473315,0.56505,0.387384,0.45409,0.37997,0.454229,0.488617,0.452091,0.459348,0.475557,0.291125,0.223532,0.284811,0.334668,0.527897,0.205937,1
0.231518,0.39948,0.505753,0.488002,0.405804,0.235895,0.497004,0.54147,0.404686,0.489992,0.444944,0.435768,0.446351,0.425502,0.466297,0.540864,0.346639,0.454319,0.163684,0.433028,0.413443,0.329288,1
0.267232,0.375105,0.467775,0.485929,0.429471,0.278005,0.449787,0.549489,0.415358,0.508186,0.45394,0.430539,0.408522,0.38652,0.528616,0.582547,0.386743,0.384991,0.163251,0.437572,0.482007,0.319901,1
0.270675,0.3126,0.367451,0.519187,0.40653,0.317608,0.462175,0.578823,0.407202,0.503499,0.430993,0.44828,0.442832,0.40393,0.483913,0.52738,0.387672,0.276658,0.206193,0.396881,0.450826,0.258516,1
0.270251,0.316421,0.380462,0.499973,0.387675,0.309333,0.462774,0.564855,0.393321,0.50813,0.487086,0.447396,0.469875,0.446703,0.512552,0.549135,0.391014,0.290639,0.203232,0.434906,0.496946,0.275553,1
0.281317,0.489264,0.57434,0.426116,0.430476,0.265682,0.516087,0.528948,0.37764,0.575823,0.527136,0.432018,0.422825,0.401567,0.396799,0.540746,0.409395,0.547645,0.113253,0.554579,0.484806,0.404691,1
0.265658,0.422022,0.517485,0.466939,0.450231,0.278823,0.484632,0.549773,0.414725,0.532016,0.481733,0.44497,0.442365,0.449253,0.480532,0.547874,0.410694,0.422287,0.138539,0.469873,0.454019,0.342718,1
0.288537,0.426072,0.532677,0.4703,0.447959,0.265926,0.471162,0.528412,0.438707,0.553194,0.454379,0.442946,0.491034,0.447191,0.539446,0.527341,0.404382,0.464557,0.140073,0.474193,0.452878,0.346946,1
0.289351,0.441201,0.539445,0.451674,0.443172,0.271325,0.445734,0.525181,0.447492,0.546519,0.432414,0.434734,0.457672,0.409853,0.470673,0.537687,0.403082,0.470373,0.132975,0.491225,0.4259,0.370585,1
0.265286,0.399404,0.479883,0.456268,0.415672,0.286956,0.469746,0.534222,0.436572,0.550153,0.46833,0.46042,0.435641,0.438624,0.484873,0.535337,0.415707,0.435234,0.155877,0.487442,0.618521,0.335519,1
0.272754,0.430121,0.530947,0.450259,0.389862,0.255492,0.49518,0.538035,0.437528,0.580255,0.475841,0.407826,0.39874,0.394244,0.482451,0.533168,0.429818,0.44524,0.139532,0.521087,0.466854,0.360779,1
0.260495,0.397647,0.483793,0.469834,0.434624,0.302521,0.486502,0.550157,0.388698,0.537986,0.449331,0.434129,0.459413,0.450247,0.519774,0.572498,0.409395,0.424519,0.146586,0.476921,0.462416,0.33147,1
0.259745,0.370826,0.447394,0.49192,0.435928,0.317206,0.447223,0.560006,0.427591,0.543168,0.430819,0.458342,0.4687,0.419873,0.49214,0.508171,0.401597,0.374214,0.163936,0.444441,0.387218,0.310493,1
0.261191,0.356155,0.441829,0.497748,0.421149,0.310307,0.464414,0.514032,0.42083,0.546385,0.457935,0.498946,0.522746,0.43371,0.435847,0.488078,0.393799,0.395531,0.171074,0.444695,0.464605,0.303462,1
0.283547,0.349125,0.436038,0.494264,0.4125,0.285689,0.426015,0.496353,0.439754,0.593664,0.532349,0.435283,0.450448,0.434499,0.509273,0.502712,0.375418,0.381637,0.175371,0.445066,0.513936,0.301258,1
0.288124,0.32666,0.403399,0.510774,0.406873,0.302206,0.422616,0.540332,0.42224,0.533365,0.445651,0.473734,0.455232,0.403608,0.45984,0.461526,0.361307,0.335079,0.189601,0.419753,0.401122,0.27825,1
0.27399,0.374188,0.474618,0.477748,0.411408,0.266063,0.444506,0.513452,0.40907,0.569692,0.571639,0.467484,0.481268,0.393034,0.454109,0.533059,0.366506,0.389226,0.15653,0.452682,0.462311,0.323386,1
0.250154,0.372507,0.459502,0.501697,0.436566,0.318139,0.439833,0.546959,0.416695,0.53578,0.44146,0.490199,0.507784,0.42344,0.43805,0.445984,0.370405,0.395715,0.161763,0.43522,0.413291,0.31038,1
0.242042,0.381829,0.489659,0.488975,0.43787,0.294138,0.444096,0.501624,0.430624,0.574288,0.483587,0.435668,0.477758,0.436143,0.495832,0.520886,0.396398,0.423677,0.153647,0.454929,0.442841,0.326185,1
0.284601,0.376939,0.469354,0.487946,0.426071,0.302956,0.467073,0.533783,0.438918,0.596863,0.472881,0.461535,0.493883,0.431026,0.541291,0.535897,0.416821,0.393874,0.155276,0.463201,0.467246,0.321098,1
0.317814,0.396042,0.491991,0.469671,0.39969,0.283615,0.44836,0.497576,0.432315,0.568386,0.43522,0.413512,0.461229,0.399958,0.510735,0.518352,0.409952,0.421371,0.152747,0.485344,0.382875,0.337043,1
0.300581,0.37648,0.484921,0.466683,0.39355,0.283829,0.469874,0.494677,0.379653,0.629738,0.545847,0.424961,0.471375,0.455859,0.424269,0.465657,0.408652,0.432453,0.161138,0.507651,0.369689,0.335823,1
0.272685,0.370673,0.481838,0.482547,0.392077,0.285239,0.511545,0.492026,0.358835,0.604035,0.547704,0.438938,0.471984,0.490933,0.467479,0.454636,0.394727,0.431403,0.163968,0.514083,0.402716,0.324672,1
0.287082,0.361351,0.458224,0.479675,0.401811,0.300882,0.48541,0.495309,0.34627,0.605593,0.573561,0.434852,0.450823,0.452034,0.478297,0.502085,0.388786,0.405874,0.16949,0.51601,0.404515,0.319023,1
0.283385,0.344846,0.420245,0.508153,0.410189,0.302446,0.498007,0.525946,0.369764,0.621572,0.557011,0.453955,0.45705,0.443954,0.494182,0.51975,0.397512,0.358352,0.186224,0.463431,0.36337,0.290085,1
0.256357,0.343471,0.414906,0.504026,0.394875,0.286771,0.470569,0.536628,0.397995,0.593413,0.51071,0.445803,0.454624,0.442885,0.478971,0.521041,0.388043,0.360149,0.187849,0.446204,0.408843,0.289162,1
0.265272,0.468175,0.530947,0.346193,0.480237,0.344349,0.560763,0.648386,0.503307,0.641011,0.610953,0.598719,0.524967,0.46691,0.481364,0.566765,0.314333,0.523149,0.086679,0.537879,0.587872,0.359315,1
0.246688,0.386796,0.462661,0.36477,0.398124,0.377041,0.540151,0.691084,0.588788,0.603125,0.495028,0.539387,0.496164,0.496024,0.556973,0.51174,0.259933,0.469129,0.132422,0.479476,0.634499,0.299508,1
0.187749,0.440896,0.516507,0.278238,0.306473,0.306672,0.425945,0.645556,0.61332,0.607594,0.46448,0.456309,0.46357,0.530434,0.560913,0.622765,0.480505,0.570427,0.116776,0.651577,0.351996,0.416908,1
0.194409,0.462826,0.521546,0.344324,0.389867,0.306897,0.466062,0.607802,0.48766,0.594705,0.510427,0.495124,0.449223,0.539131,0.534542,0.551174,0.629595,0.577512,0.106671,0.627143,0.297375,0.41135,1
0.221962,0.47849,0.533278,0.254767,0.332001,0.308913,0.456958,0.618115,0.540209,0.639076,0.520615,0.51781,0.442632,0.488414,0.56104,0.580014,0.585964,0.586931,0.102318,0.709527,0.356862,0.453369,1
0.223525,0.430962,0.495676,0.307887,0.419902,0.389399,0.517647,0.696329,0.560974,0.700257,0.550707,0.528631,0.476432,0.473414,0.514014,0.56514,0.512625,0.497787,0.100996,0.575935,0.29661,0.359132,1
0.196882,0.447849,0.513499,0.317136,0.415458,0.349286,0.504429,0.631009,0.510293,0.65594,0.553618,0.590557,0.525914,0.456336,0.500002,0.533178,0.577423,0.547098,0.098906,0.578617,0.290714,0.374087,1
0.190502,0.514251,0.567797,0.279072,0.398826,0.277083,0.480735,0.563824,0.446343,0.595738,0.584685,0.570843,0.512046,0.474747,0.485289,0.585496,0.604345,0.627796,0.080655,0.660751,0.229211,0.449449,1
0.197361,0.408803,0.485297,0.317348,0.351157,0.347254,0.52664,0.701396,0.588964,0.629972,0.504856,0.533961,0.460745,0.490691,0.528678,0.508932,0.48756,0.497604,0.119375,0.570501,0.114076,0.353298,1
0.203498,0.384733,0.475897,0.369378,0.312445,0.3366,0.423197,0.544975,0.566442,0.580829,0.49528,0.53014,0.426389,0.52621,0.564049,0.48565,0.510212,0.512793,0.147135,0.604744,0.303527,0.367023,1
